time,home_team,home_score,away_team,away_score,season_start_year,season_end_year,correct_year
2023-09-17 21:00:00,Monza,1,Lecce,1,2023,2024,2023
2023-09-17 21:00:00,Frosinone,4,Sassuolo,2,2023,2024,2023
2023-09-18 00:00:00,Fiorentina,3,Atalanta,2,2023,2024,2023
2023-09-18 02:45:00,AS Roma,7,Empoli,0,2023,2024,2023
2023-09-19 00:30:00,Salernitana,0,Torino,3,2023,2024,2023
2023-09-19 02:45:00,Verona,0,Bologna,0,2023,2024,2023
2023-09-23 00:30:00,Salernitana,1,Frosinone,1,2023,2024,2023
2023-09-23 02:45:00,Lecce,1,Genoa,0,2023,2024,2023
2023-09-23 21:00:00,AC Milan,1,Verona,0,2023,2024,2023
2023-09-24 00:00:00,Sassuolo,4,Juventus,2,2023,2024,2023
2023-09-24 02:45:00,Lazio,1,Monza,1,2023,2024,2023
2023-09-24 18:30:00,Empoli,0,Inter,1,2023,2024,2023
2023-09-24 21:00:00,Udinese,0,Fiorentina,2,2023,2024,2023
2023-09-24 21:00:00,Atalanta,2,Cagliari,0,2023,2024,2023
2023-09-25 00:00:00,Bologna,0,Napoli,0,2023,2024,2023
2023-09-25 02:45:00,Torino,1,AS Roma,1,2023,2024,2023
2023-09-27 02:45:00,Juventus,1,Lecce,0,2023,2024,2023
2023-09-28 00:30:00,Verona,0,Atalanta,1,2023,2024,2023
2023-09-28 00:30:00,Empoli,1,Salernitana,0,2023,2024,2023
2023-09-28 00:30:00,Cagliari,1,AC Milan,3,2023,2024,2023
2023-09-28 02:45:00,Inter,1,Sassuolo,2,2023,2024,2023
2023-09-28 02:45:00,Napoli,4,Udinese,1,2023,2024,2023
2023-09-28 02:45:00,Lazio,2,Torino,0,2023,2024,2023
2023-09-29 00:30:00,Frosinone,1,Fiorentina,1,2023,2024,2023
2023-09-29 00:30:00,Monza,0,Bologna,0,2023,2024,2023
2023-09-29 02:45:00,Genoa,4,AS Roma,1,2023,2024,2023
2023-09-30 21:00:00,Lecce,0,Napoli,4,2023,2024,2023
2023-10-01 00:00:00,AC Milan,2,Lazio,0,2023,2024,2023
2023-10-01 02:45:00,Salernitana,0,Inter,4,2023,2024,2023
2023-10-01 18:30:00,Bologna,3,Empoli,0,2023,2024,2023
2023-10-01 21:00:00,Udinese,2,Genoa,2,2023,2024,2023
2023-10-02 00:00:00,Atalanta,0,Juventus,0,2023,2024,2023
2023-10-02 02:45:00,AS Roma,2,Frosinone,0,2023,2024,2023
2023-10-03 00:30:00,Torino,0,Verona,0,2023,2024,2023
2023-10-03 00:30:00,Sassuolo,0,Monza,1,2023,2024,2023
2023-10-03 02:45:00,Fiorentina,3,Cagliari,0,2023,2024,2023
2023-10-07 00:30:00,Empoli,0,Udinese,0,2023,2024,2023
2023-10-07 02:45:00,Lecce,1,Sassuolo,1,2023,2024,2023
2023-10-07 21:00:00,Inter,2,Bologna,2,2023,2024,2023
2023-10-08 00:00:00,Juventus,2,Torino,0,2023,2024,2023
2023-10-08 02:45:00,Genoa,0,AC Milan,1,2023,2024,2023
2023-10-08 18:30:00,Monza,3,Salernitana,0,2023,2024,2023
2023-10-08 21:00:00,Lazio,3,Atalanta,2,2023,2024,2023
2023-10-08 21:00:00,Frosinone,2,Verona,1,2023,2024,2023
2023-10-09 00:00:00,Cagliari,1,AS Roma,4,2023,2024,2023
2023-10-09 02:45:00,Napoli,1,Fiorentina,3,2023,2024,2023
2023-10-21 21:00:00,Verona,1,Napoli,3,2023,2024,2023
2023-10-22 00:00:00,Torino,0,Inter,3,2023,2024,2023
2023-10-22 02:45:00,Sassuolo,0,Lazio,2,2023,2024,2023
2023-10-22 18:30:00,AS Roma,1,Monza,0,2023,2024,2023
2023-10-22 21:00:00,Salernitana,2,Cagliari,2,2023,2024,2023
2023-10-22 21:00:00,Bologna,2,Frosinone,1,2023,2024,2023
2023-10-23 00:00:00,Atalanta,2,Genoa,0,2023,2024,2023
2023-10-23 02:45:00,AC Milan,0,Juventus,1,2023,2024,2023
2023-10-24 00:30:00,Udinese,1,Lecce,1,2023,2024,2023
2023-10-24 02:45:00,Fiorentina,0,Empoli,2,2023,2024,2023
2023-10-28 02:45:00,Genoa,1,Salernitana,0,2023,2024,2023
2023-10-28 21:00:00,Sassuolo,1,Bologna,1,2023,2024,2023
2023-10-29 00:00:00,Lecce,0,Torino,1,2023,2024,2023
2023-10-29 02:45:00,Juventus,1,Verona,0,2023,2024,2023
2023-10-29 19:30:00,Cagliari,4,Frosinone,3,2023,2024,2023
2023-10-29 22:00:00,Monza,1,Udinese,1,2023,2024,2023
2023-10-30 01:00:00,Inter,1,AS Roma,0,2023,2024,2023
2023-10-30 03:45:00,Napoli,2,AC Milan,2,2023,2024,2023
2023-10-31 01:30:00,Empoli,0,Atalanta,3,2023,2024,2023
2023-10-31 03:45:00,Lazio,1,Fiorentina,0,2023,2024,2023
2023-11-04 03:45:00,Bologna,1,Lazio,0,2023,2024,2023
2023-11-04 22:00:00,Salernitana,0,Napoli,2,2023,2024,2023
2023-11-05 01:00:00,Atalanta,1,Inter,2,2023,2024,2023
2023-11-05 03:45:00,AC Milan,0,Udinese,1,2023,2024,2023
2023-11-05 19:30:00,Verona,1,Monza,3,2023,2024,2023
2023-11-05 22:00:00,Cagliari,2,Genoa,1,2023,2024,2023
2023-11-06 01:00:00,AS Roma,2,Lecce,1,2023,2024,2023
2023-11-06 03:45:00,Fiorentina,0,Juventus,1,2023,2024,2023
2023-11-07 01:30:00,Frosinone,2,Empoli,1,2023,2024,2023
2023-11-07 03:45:00,Torino,2,Sassuolo,1,2023,2024,2023
2023-11-11 01:30:00,Sassuolo,2,Salernitana,2,2023,2024,2023
2023-11-11 03:45:00,Genoa,1,Verona,0,2023,2024,2023
2023-11-11 22:00:00,Lecce,2,AC Milan,2,2023,2024,2023
2023-11-12 01:00:00,Juventus,2,Cagliari,1,2023,2024,2023
2023-11-12 03:45:00,Monza,1,Torino,1,2023,2024,2023
2023-11-12 19:30:00,Napoli,0,Empoli,1,2023,2024,2023
2023-11-12 22:00:00,Udinese,1,Atalanta,1,2023,2024,2023
2023-11-12 22:00:00,Fiorentina,2,Bologna,1,2023,2024,2023
2023-11-13 01:00:00,Lazio,0,AS Roma,0,2023,2024,2023
2023-11-13 03:45:00,Inter,2,Frosinone,0,2023,2024,2023
2023-11-25 22:00:00,Salernitana,2,Lazio,1,2023,2024,2023
2023-11-26 01:00:00,Atalanta,1,Napoli,2,2023,2024,2023
2023-11-26 03:45:00,AC Milan,1,Fiorentina,0,2023,2024,2023
2023-11-26 19:30:00,Cagliari,1,Monza,1,2023,2024,2023
2023-11-26 22:00:00,Frosinone,2,Genoa,1,2023,2024,2023
2023-11-26 22:00:00,Empoli,3,Sassuolo,4,2023,2024,2023
2023-11-27 01:00:00,AS Roma,3,Udinese,1,2023,2024,2023
2023-11-27 03:45:00,Juventus,1,Inter,1,2023,2024,2023
2023-11-28 01:30:00,Verona,2,Lecce,2,2023,2024,2023
2023-11-28 03:45:00,Bologna,2,Torino,0,2023,2024,2023
2023-12-02 03:45:00,Monza,1,Juventus,2,2023,2024,2023
2023-12-02 22:00:00,Genoa,1,Empoli,1,2023,2024,2023
2023-12-03 01:00:00,Lazio,1,Cagliari,0,2023,2024,2023
2023-12-03 03:45:00,AC Milan,3,Frosinone,1,2023,2024,2023
2023-12-03 19:30:00,Lecce,1,Bologna,1,2023,2024,2023
2023-12-03 22:00:00,Udinese,3,Verona,3,2023,2024,2023
2023-12-03 22:00:00,Fiorentina,3,Salernitana,0,2023,2024,2023
2023-12-04 01:00:00,Sassuolo,1,AS Roma,2,2023,2024,2023
2023-12-04 03:45:00,Napoli,0,Inter,3,2023,2024,2023
2023-12-05 03:45:00,Torino,3,Atalanta,0,2023,2024,2023
2023-12-09 03:45:00,Juventus,1,Napoli,0,2023,2024,2023
2023-12-09 22:00:00,Verona,1,Lazio,1,2023,2024,2023
2023-12-10 01:00:00,Atalanta,3,AC Milan,2,2023,2024,2023
2023-12-10 03:45:00,Inter,4,Udinese,0,2023,2024,2023
2023-12-10 19:30:00,Frosinone,0,Torino,0,2023,2024,2023
2023-12-10 22:00:00,Monza,1,Genoa,0,2023,2024,2023
2023-12-11 01:00:00,Salernitana,1,Bologna,2,2023,2024,2023
2023-12-11 03:45:00,AS Roma,1,Fiorentina,1,2023,2024,2023
2023-12-12 01:30:00,Empoli,1,Lecce,1,2023,2024,2023
2023-12-12 03:45:00,Cagliari,2,Sassuolo,1,2023,2024,2023
2023-12-16 03:45:00,Genoa,1,Juventus,1,2023,2024,2023
2023-12-16 22:00:00,Lecce,2,Frosinone,1,2023,2024,2023
2023-12-17 01:00:00,Napoli,2,Cagliari,1,2023,2024,2023
2023-12-17 03:45:00,Torino,1,Empoli,0,2023,2024,2023
2023-12-17 19:30:00,AC Milan,3,Monza,0,2023,2024,2023
2023-12-17 22:00:00,Udinese,2,Sassuolo,2,2023,2024,2023
2023-12-17 22:00:00,Fiorentina,1,Verona,0,2023,2024,2023
2023-12-18 01:00:00,Bologna,2,AS Roma,0,2023,2024,2023
2023-12-18 03:45:00,Lazio,0,Inter,2,2023,2024,2023
2023-12-19 03:45:00,Atalanta,4,Salernitana,1,2023,2024,2023
2023-12-23 01:30:00,Sassuolo,1,Genoa,2,2023,2024,2023
2023-12-23 01:30:00,Empoli,0,Lazio,2,2023,2024,2023
2023-12-23 03:45:00,Salernitana,2,AC Milan,2,2023,2024,2023
2023-12-23 03:45:00,Monza,0,Fiorentina,1,2023,2024,2023
2023-12-23 19:30:00,Frosinone,1,Juventus,2,2023,2024,2023
2023-12-23 22:00:00,Bologna,1,Atalanta,0,2023,2024,2023
2023-12-23 22:00:00,Torino,1,Udinese,1,2023,2024,2023
2023-12-24 01:00:00,Verona,2,Cagliari,0,2023,2024,2023
2023-12-24 01:00:00,Inter,2,Lecce,0,2023,2024,2023
2023-12-24 03:45:00,AS Roma,2,Napoli,0,2023,2024,2023
2023-12-30 01:30:00,Napoli,0,Monza,0,2023,2024,2023
2023-12-30 01:30:00,Fiorentina,1,Torino,0,2023,2024,2023
2023-12-30 03:45:00,Lazio,3,Frosinone,1,2023,2024,2023
2023-12-30 03:45:00,Genoa,1,Inter,1,2023,2024,2023
2023-12-30 19:30:00,Atalanta,1,Lecce,0,2023,2024,2023
2023-12-30 22:00:00,Udinese,3,Bologna,0,2023,2024,2023
2023-12-30 22:00:00,Cagliari,0,Empoli,0,2023,2024,2023
2023-12-31 01:00:00,Verona,0,Salernitana,1,2023,2024,2023
2023-12-31 01:00:00,AC Milan,1,Sassuolo,0,2023,2024,2023
2023-12-31 03:45:00,Juventus,1,AS Roma,0,2023,2024,2023
2024-01-06 03:45:00,Bologna,1,Genoa,1,2023,2024,2024
2024-01-06 19:30:00,Inter,2,Verona,1,2023,2024,2024
2024-01-06 22:00:00,Frosinone,2,Monza,3,2023,2024,2024
2024-01-07 01:00:00,Lecce,1,Cagliari,1,2023,2024,2024
2024-01-07 03:45:00,Sassuolo,1,Fiorentina,0,2023,2024,2024
2024-01-07 19:30:00,Empoli,0,AC Milan,3,2023,2024,2024
2024-01-07 22:00:00,Udinese,1,Lazio,2,2023,2024,2024
2024-01-07 22:00:00,Torino,3,Napoli,0,2023,2024,2024
2024-01-08 01:00:00,Salernitana,1,Juventus,2,2023,2024,2024
2024-01-08 03:45:00,AS Roma,1,Atalanta,1,2023,2024,2024
2024-01-13 22:00:00,Napoli,2,Salernitana,1,2023,2024,2024
2024-01-13 22:00:00,Genoa,0,Torino,0,2023,2024,2024
2024-01-14 01:00:00,Verona,2,Empoli,1,2023,2024,2024
2024-01-14 03:45:00,Monza,1,Inter,5,2023,2024,2024
2024-01-14 19:30:00,Lazio,1,Lecce,0,2023,2024,2024
2024-01-14 22:00:00,Cagliari,2,Bologna,1,2023,2024,2024
2024-01-15 01:00:00,Fiorentina,2,Udinese,2,2023,2024,2024
2024-01-15 03:45:00,AC Milan,3,AS Roma,1,2023,2024,2024
2024-01-16 03:45:00,Atalanta,5,Frosinone,0,2023,2024,2024
2024-01-17 03:45:00,Juventus,3,Sassuolo,0,2023,2024,2024
2024-01-21 01:00:00,AS Roma,2,Verona,1,2023,2024,2024
2024-01-21 03:45:00,Udinese,2,AC Milan,3,2023,2024,2024
2024-01-21 19:30:00,Frosinone,3,Cagliari,1,2023,2024,2024
2024-01-21 22:00:00,Empoli,3,Monza,0,2023,2024,2024
2024-01-22 01:00:00,Salernitana,1,Genoa,2,2023,2024,2024
2024-01-22 03:45:00,Lecce,0,Juventus,3,2023,2024,2024
2024-01-27 03:45:00,Cagliari,1,Torino,2,2023,2024,2024
2024-01-27 22:00:00,Atalanta,2,Udinese,0,2023,2024,2024
2024-01-28 01:00:00,Juventus,1,Empoli,1,2023,2024,2024
2024-01-28 03:45:00,AC Milan,2,Bologna,2,2023,2024,2024
2024-01-28 19:30:00,Genoa,2,Lecce,1,2023,2024,2024
2024-01-28 22:00:00,Verona,1,Frosinone,1,2023,2024,2024
2024-01-28 22:00:00,Monza,1,Sassuolo,0,2023,2024,2024
2024-01-29 01:00:00,Lazio,0,Napoli,0,2023,2024,2024
2024-01-29 03:45:00,Fiorentina,0,Inter,1,2023,2024,2024
2024-01-30 03:45:00,Salernitana,1,AS Roma,2,2023,2024,2024
2024-02-03 03:45:00,Lecce,3,Fiorentina,2,2023,2024,2024
2024-02-03 22:00:00,Udinese,0,Monza,0,2023,2024,2024
2024-02-03 22:00:00,Empoli,0,Genoa,0,2023,2024,2024
2024-02-04 01:00:00,Frosinone,2,AC Milan,3,2023,2024,2024
2024-02-04 03:45:00,Bologna,4,Sassuolo,2,2023,2024,2024
2024-02-04 19:30:00,Torino,0,Salernitana,0,2023,2024,2024
2024-02-04 22:00:00,Napoli,2,Verona,1,2023,2024,2024
2024-02-05 01:00:00,Atalanta,3,Lazio,1,2023,2024,2024
2024-02-05 03:45:00,Inter,1,Juventus,0,2023,2024,2024
2024-02-06 03:45:00,AS Roma,4,Cagliari,0,2023,2024,2024
2024-02-10 03:45:00,Salernitana,1,Empoli,3,2023,2024,2024
2024-02-10 22:00:00,Cagliari,1,Lazio,3,2023,2024,2024
2024-02-11 01:00:00,AS Roma,2,Inter,4,2023,2024,2024
2024-02-11 03:45:00,Sassuolo,1,Torino,1,2023,2024,2024
2024-02-11 19:30:00,Fiorentina,5,Frosinone,1,2023,2024,2024
2024-02-11 22:00:00,Monza,0,Verona,0,2023,2024,2024
2024-02-11 22:00:00,Bologna,4,Lecce,0,2023,2024,2024
2024-02-12 01:00:00,Genoa,1,Atalanta,4,2023,2024,2024
2024-02-12 03:45:00,AC Milan,1,Napoli,0,2023,2024,2024
2024-02-13 03:45:00,Juventus,0,Udinese,1,2023,2024,2024
2024-02-15 02:00:00,Bologna,2,Fiorentina,0,2023,2024,2024
2024-02-17 02:00:00,Torino,2,Lecce,0,2023,2024,2024
2024-02-17 04:00:00,Inter,4,Salernitana,0,2023,2024,2024
2024-02-17 22:00:00,Napoli,1,Genoa,1,2023,2024,2024
2024-02-18 01:00:00,Verona,2,Juventus,2,2023,2024,2024
2024-02-18 03:45:00,Atalanta,3,Sassuolo,0,2023,2024,2024
2024-02-18 19:30:00,Lazio,1,Bologna,2,2023,2024,2024
2024-02-18 22:00:00,Udinese,1,Cagliari,1,2023,2024,2024
2024-02-18 22:00:00,Empoli,1,Fiorentina,1,2023,2024,2024
2024-02-19 01:00:00,Frosinone,0,AS Roma,3,2023,2024,2024
2024-02-19 03:45:00,Monza,4,AC Milan,2,2023,2024,2024
2024-02-23 03:45:00,Torino,0,Lazio,2,2023,2024,2024
2024-02-24 03:45:00,Bologna,2,Verona,0,2023,2024,2024
2024-02-24 22:00:00,Sassuolo,2,Empoli,3,2023,2024,2024
2024-02-25 01:00:00,Salernitana,0,Monza,2,2023,2024,2024
2024-02-25 03:45:00,Genoa,2,Udinese,0,2023,2024,2024
2024-02-25 19:30:00,Juventus,3,Frosinone,2,2023,2024,2024
2024-02-25 22:00:00,Cagliari,1,Napoli,1,2023,2024,2024
2024-02-26 01:00:00,Lecce,0,Inter,4,2023,2024,2024
2024-02-26 03:45:00,AC Milan,1,Atalanta,1,2023,2024,2024
2024-02-27 01:30:00,AS Roma,3,Torino,2,2023,2024,2024
2024-02-27 03:45:00,Fiorentina,2,Lazio,1,2023,2024,2024
2024-02-29 01:00:00,Sassuolo,1,Napoli,6,2023,2024,2024
2024-02-29 03:45:00,Inter,4,Atalanta,0,2023,2024,2024
2024-03-02 03:45:00,Lazio,0,AC Milan,1,2023,2024,2024
2024-03-02 22:00:00,Udinese,1,Salernitana,1,2023,2024,2024
2024-03-03 01:00:00,Monza,1,AS Roma,4,2023,2024,2024
2024-03-03 03:45:00,Torino,0,Fiorentina,0,2023,2024,2024
2024-03-03 19:30:00,Verona,1,Sassuolo,0,2023,2024,2024
2024-03-03 22:00:00,Frosinone,1,Lecce,1,2023,2024,2024
2024-03-03 22:00:00,Empoli,0,Cagliari,1,2023,2024,2024
2024-03-04 01:00:00,Atalanta,1,Bologna,2,2023,2024,2024
2024-03-04 03:45:00,Napoli,2,Juventus,1,2023,2024,2024
2024-03-05 03:45:00,Inter,2,Genoa,1,2023,2024,2024
2024-03-09 03:45:00,Napoli,1,Torino,1,2023,2024,2024
2024-03-09 22:00:00,Cagliari,4,Salernitana,2,2023,2024,2024
2024-03-09 22:00:00,Sassuolo,1,Frosinone,0,2023,2024,2024
2024-03-10 01:00:00,Bologna,0,Inter,1,2023,2024,2024
2024-03-10 03:45:00,Genoa,2,Monza,3,2023,2024,2024
2024-03-10 19:30:00,Lecce,0,Verona,1,2023,2024,2024
2024-03-10 22:00:00,AC Milan,1,Empoli,0,2023,2024,2024
2024-03-11 01:00:00,Juventus,2,Atalanta,2,2023,2024,2024
2024-03-11 03:45:00,Fiorentina,2,AS Roma,2,2023,2024,2024
2024-03-12 03:45:00,Lazio,1,Udinese,2,2023,2024,2024
2024-03-16 03:45:00,Empoli,0,Bologna,1,2023,2024,2024
2024-03-16 22:00:00,Udinese,0,Torino,2,2023,2024,2024
2024-03-16 22:00:00,Monza,1,Cagliari,0,2023,2024,2024
2024-03-17 01:00:00,Salernitana,0,Lecce,1,2023,2024,2024
2024-03-17 03:45:00,Frosinone,2,Lazio,3,2023,2024,2024
2024-03-17 19:30:00,Juventus,0,Genoa,0,2023,2024,2024
2024-03-17 22:00:00,Verona,1,AC Milan,3,2023,2024,2024
2024-03-18 01:00:00,AS Roma,1,Sassuolo,0,2023,2024,2024
2024-03-18 03:45:00,Inter,1,Napoli,1,2023,2024,2024
